aura blast	removal,draw,cantrip
aura finesse	draw,cantrip
aura mutation	removal,tokens
aura thief	evasive
auratog	
aurelia's fury	removal,burn
aurelia's vindicator	evasive
aurelia, exemplar of justice	evasive
aurelia, the law above	evasive,haste
aurelia, the warleader	evasive,haste
auriok bladewarden	
auriok champion	
auriok edgewright	
auriok glaivemaster	
auriok steelshaper	anthem
auriok sunchaser	evasive
auriok transfixer	
auriok windwalker	evasive
aurochs	evasive
aurochs herd	evasive
auron's inspiration	mass_pump
aurora awakener	evasive
aurora griffin	evasive
aurora of emrakul	evasive
aurora phoenix	evasive
aurora shifter	
auspicious arrival	combat_pump
austere command	sweeper
autarch mammoth	tokens
autochthon wurm	evasive
automated artificer	mana_dork,ramp
automated assembly line	tokens
automated warfare system	evasive
autumn willow and baron sengir	evasive
autumn willow, harmony	tokens
autumn-tail, kitsune sage	
auxiliary boosters	anthem,tokens,equipment
avacyn and griselbrand	evasive
avacyn's collar	anthem,tokens,equipment
avacyn's collar, the symbol of her church	equipment
avacyn's judgment	removal,burn
avacyn's pilgrim	mana_dork,ramp
avacyn, angel of hope	evasive
avacyn, angel of horror	evasive
avacyn, guardian angel	evasive
avacyn, the purifier	evasive
avacynian priest	
avalanche	removal
avalanche caller	
avalanche of sector 7	evasive
avalanche riders	haste
avarax	haste
avarice amulet	anthem,equipment
avaricious dragon	evasive
avatar aang	evasive
avatar kuruk	tokens
avatar kyoshi	mana_dork,ramp
avatar of burgeoning echoes	
avatar of discord	evasive
avatar of fury	evasive
avatar of growth	evasive
avatar of hope	evasive
avatar of might	evasive
avatar of the resolute	evasive
avatar of will	evasive
avatar of woe	evasive
avatar roku	tokens
avatar yangchen	evasive
avatar's wrath	removal,sweeper
aven archer	evasive
aven augur	evasive
aven battle priest	evasive
aven brigadier	anthem,evasive
aven cloudchaser	evasive
aven courier	evasive
aven envoy	evasive
aven eternal	evasive
aven farseer	evasive
aven fateshaper	evasive
aven fisher	evasive
aven fleetwing	evasive
aven flock	evasive
aven fogbringer	evasive
aven gagglemaster	evasive
aven heartstabber	evasive
aven initiate	evasive
aven interrupter	evasive
aven liberator	evasive
aven mimeomancer	evasive
aven mindcensor	evasive
aven of enduring hope	evasive
aven redeemer	evasive
aven reedstalker	evasive
aven riftwatcher	evasive
aven sentry	evasive
aven skirmisher	evasive
aven smokeweaver	evasive
aven soulgazer	evasive
aven squire	evasive
aven sunstriker	evasive
aven surveyor	evasive
aven tactician	evasive
aven trailblazer	evasive
aven trooper	evasive
aven warcraft	mass_pump
aven warhawk	evasive
aven wind guide	evasive
aven wind mage	evasive
aven windreader	evasive
avenge	sweeper
avenger en-dal	
avenger of the fallen	tokens
avenger of zendikar	tokens
avengers assemble!	anthem
avengers disassembled	removal,sweeper,ramp,land_fetch
avengers: under siege	tokens
avenging angel	evasive
avenging arrow	removal
avenging hunter	evasive
avian changeling	evasive
avian oddity	evasive
aviary mechanic	
aviation pioneer	tokens
avid reclaimer	mana_dork,ramp
avizoa	evasive
avoid fate	counterspell
awaken the ages	tokens
awaken the blood avatar	tokens
awaken the erstwhile	tokens
awaken the inferno	removal
awaken the maelstrom	removal,draw,cantrip
awaken the sky tyrant	tokens
awaken the sleeper	sweeper
awaken the woods	tokens
awakened skyclave	mana_dork,ramp,haste
awakening zone	tokens
awestruck cygnet	evasive
awoken demon	
awoken horror	
awoken nephilim	
awol	removal
axe of the warmonger	anthem,equipment
axebane ferox	haste
axebane guardian	mana_dork,ramp
axelrod gunnarson	evasive
axgard artisan	
axgard cavalry	
axiom engraver	
aya of alexandria	tokens,evasive
ayara's oathsworn	evasive
ayara, furnace queen	reanimation
ayli, eternal pilgrim	
aysen bureaucrats	
ayula's influence	tokens
ayula, queen among bears	
azamuki, treachery incarnate	
azimaet drake	evasive
aziza, mage tower captain	
azlask, the swelling scourge	mass_pump
azor, the lawbringer	evasive
azorius arrester	
azorius charm	draw,cantrip
azorius cluestone	mana_dork,ramp
azorius first-wing	evasive
azorius guildmage	
azorius keyrune	mana_dork,ramp
azorius locket	mana_dork,ramp
azorius signet	mana_dork,ramp
azorius skyguard	evasive
azula always lies	combat_pump
azure beastbinder	
azure drake	evasive
azure mage	
azusa, lost but seeking	ramp
b-i-n-g-o	evasive
baaallerina	evasive
baboon spirit	tokens
back for more	reanimation
back in town	reanimation
back on track	tokens,reanimation
back to nature	sweeper
backdraft hellkite	evasive
backlash	removal
backstreet bruiser	
backup agent	
backwoods survivalists	evasive
bad deal	draw,cantrip
bad knight	
bad moon	anthem
badgermole cub	
badlands revival	reanimation
baffling end	tokens
bag check	counterspell,draw,cantrip
bag end banquet	mana_dork,ramp
bag of holding	sweeper
bahamut, warden of light	evasive
baird, argivian recruiter	tokens
baithook angler	
bake into a pie	removal
bakersbane duo	
baki's curse	sweeper
baku altar	tokens
balamb t-rexaur	evasive
balance of power	draw,cantrip
balduvian atrocity	evasive,reanimation
balduvian bears	
balduvian conjurer	
balduvian dead	tokens
balduvian hydra	
balduvian rage	combat_pump
balduvian shaman	
balduvian war-makers	haste
balefang the unslayable	evasive
balefire dragon	evasive
balefire liege	anthem
baleful eidolon	anthem
baleful mastery	removal,draw,cantrip
baleful stare	draw,cantrip
baleful strix	evasive
balemurk leech	
ball lightning	evasive,haste
ballista wielder	
ballyrush banneret	
balmor, battlemage captain	evasive
balor	evasive
baloth cage trap	tokens
baloth packhunter	evasive
baloth prime	tokens
baloth pup	evasive
balshan collaborator	evasive
balshan griffin	evasive
balthor the defiled	sweeper,anthem
balthor the stout	anthem
balustrade spy	evasive
balustrade wurm	evasive,haste
bamboo grove archer	
bamboozle	removal
bamboozling beeble	
bandage	draw,cantrip
bandit's haul	mana_dork,ramp
bane alley blackguard	
bane of hanweir	
bane's contingency	counterspell
bane's invoker	
baneclaw marauder	
banefire	removal,burn
banehound	haste
baneslayer angel	evasive
baneslayer aspirant	evasive
banish from edoras	removal
banish into fable	removal,tokens
banishing betrayal	removal
banishing coils	removal
banishing slash	removal,tokens
bankrupt in blood	draw,cantrip
bannerhide krushok	evasive
banners raised	mass_pump
banon, the returners' leader	
banquet guests	evasive
banshee's blade	equipment
bant charm	removal,counterspell
bant sojourners	tokens
bant sureblade	
bar entry	removal
bar the door	mass_pump
bar the gate	counterspell
baral and kari zev	tokens,evasive
baral's expertise	removal
baral, chief of compliance	
barbara wright	
barbarian general	evasive
barbarian outcast	
barbary apes	
barbed batterfist	anthem,tokens,equipment
barbed battlegear	anthem,equipment
barbed bloodletter	anthem,equipment
barbed lightning	removal
barbed sextant	mana_dork,ramp
barbed shocker	evasive,haste
barbed spike	anthem,tokens,equipment
barbflare gremlin	haste
bard's bow	anthem,tokens,equipment
bard's company	anthem,tokens
bard, heir of girion	anthem
bargain	draw,cantrip
barge in	combat_pump
barging sergeant	haste
bark of doran	anthem,equipment
bark-knuckle boxer	
barkhide troll	
barkshell blessing	combat_pump
baron bertram graywater	tokens
baron sengir	evasive
barracks of the thousand	mana_dork,ramp,tokens
barrage of boulders	sweeper
barrel down sokenzan	removal
barreling attack	combat_pump
barret, avalanche leader	tokens
barrier breach	removal
barrier of bones	
barrin's spite	removal
barrin's unmaking	removal
barrow ghoul	
barrow naughty	evasive
barrow-blade	anthem,equipment
barrowin of clan undurr	reanimation
bartizan bats	evasive
bartolomé del presidio	
baru, fist of krosa	tokens
baru, wurmspeaker	anthem,tokens
basal thrull	mana_dork,ramp
basalt gargoyle	evasive
basalt monolith	mana_dork,ramp
basandra, battle seraph	evasive
baseball bat	anthem,equipment
bash to bits	removal
basic conjuration	draw,cantrip
basilica screecher	evasive
basilica shepherd	tokens,evasive
basilica stalker	evasive
basilisk collar	equipment
basim ibn ishaq	
basking broodscale	tokens
basking capybara	
basking rootwalla	
basri's lieutenant	tokens
basri, tomorrow's champion	tokens
bassara tower archer	
bast, panther goddess	evasive
bastion of remembrance	tokens
bastion protector	anthem
bat colony	tokens
bat whisperer	tokens
bat'leth	anthem,equipment
bat-	evasive
bathe in dragonfire	removal
batroc the leaper	
batterbone	anthem,tokens,equipment
battering krasis	evasive
battering ram	
battershield warrior	mass_pump
batterskull	anthem,tokens,equipment
battery	tokens
battle angels of tyr	evasive
battle at the bridge	combat_pump
battle at the helvault	tokens
battle brawler	
battle cry goblin	tokens
battle display	removal
battle for bretagard	tokens
battle frenzy	mass_pump
battle hymn	ramp,ritual
battle mammoth	evasive
battle menu	removal,combat_pump,tokens
battle of hoover dam	reanimation
battle screech	tokens
battle sliver	anthem
battle squadron	evasive
battle-mad ronin	
battle-scarred goblin	
battle-scarred survivalist	evasive
battlefield improvisation	combat_pump
battlefield medic	
battlefield percher	evasive
battlefield raptor	evasive
battlefield scavenger	
battlefield thaumaturge	
battleflight eagle	evasive
battlefly swarm	evasive
battlegate mimic	
battlegrace angel	evasive
battleground geist	anthem,evasive
battlemage's bracers	equipment
battlewing mystic	evasive
battlewise aven	evasive
battlewise hoplite	
battlewise valor	combat_pump
baxter stockman	tokens
bay falcon	evasive
bayou dragonfly	evasive
bayou groff	
bazaar trademage	evasive
bazaar trader	
be'lakor, the dark master	evasive
beacon bolt	removal
beacon hawk	evasive
beacon of creation	tokens
beacon of destiny	
beacon of destruction	removal,burn
beacon of unrest	reanimation
beamsaw prospector	
beamsplitter mage	
beamtown beatstick	anthem,equipment
bear cub	
bear down	removal
bear umbra	anthem
bear with set's mechanic	
bear's companion	tokens
bearded axe	equipment
bearer of glory	mass_pump
bearer of overwhelming truths	
bearer of silence	evasive
bearscape	tokens
beast attack	tokens
beast hunt	sweeper
beast in show	evasive
beast within	removal,tokens
beast, erudite aerialist	evasive
beast-kin ranger	evasive
beastbreaker of bala ged	evasive
beastcaller savant	mana_dork,ramp,haste
beastie beatdown	removal
beastmaster ascension	anthem
beastmaster's magemark	anthem
beastrider vanguard	
bebop, skull & crossbones	
bebop, warthog warrior	evasive
beckett mariner, impetuous ensign	
beckon apparition	removal,tokens
beckoning will-o'-wisp	combat_pump,anthem,evasive
become anonymous	removal
become immense	combat_pump
become the avalanche	draw,cantrip,mass_pump
become the pilot	anthem
bedazzle	removal
bedeck	combat_pump
bedevil	removal
bedhead beastie	evasive
bee sting	removal,burn
beetle, legacy criminal	evasive
beetleback chief	tokens
befoul	removal
befuddle	draw,cantrip,combat_pump
begin anew	sweeper,combat_pump
behemoth of vault 0	evasive
behemoth sledge	anthem,equipment
behemoth's herald	
behind the scenes	mass_pump
behold the multiverse	draw,cantrip
behold the sinister six!	reanimation
bejeweled warg	evasive
belbe's percher	evasive
belbe, corrupted observer	
beledros witherbloom	tokens,evasive
belenon war anthem	anthem
belfry spirit	tokens,evasive
belisarius cawl	tokens
belladonna took	
belle of the brawl	evasive
belligerent guest	evasive
belligerent regisaur	evasive
belligerent yearling	evasive
bellowing bruiser	haste
bellowing crier	
bellowing elk	evasive
bellowing fiend	evasive
bellowing tanglewurm	evasive
bellows lizard	
belltoll dragon	evasive
belltower sphinx	evasive
belonging	tokens
beloved beggar	
beloved chaplain	
beloved princess	
belt of giant strength	equipment
beluna grandsquall	evasive
benalish cavalry	
benalish commander	tokens
benalish faithbonder	
benalish hero	
benalish honor guard	
benalish knight-counselor	
benalish marshal	anthem
benalish missionary	
benalish partisan	
benalish sleeper	
benalish trapper	
bend or break	sweeper
bender's waterskin	mana_dork,ramp
beneath the sands	ramp,land_fetch
benefaction of rhonas	draw,cantrip
benefactor's draught	draw,cantrip
benevolent bodyguard	
benevolent geist	evasive
benevolent hydra	
benevolent offering	tokens
benevolent river spirit	evasive
benevolent unicorn	
benthic biomancer	
benthicore	tokens
beorn the fierce	anthem,evasive
beorn, reluctant host	evasive
berta, wise extrapolator	tokens
beseech the mirror	removal
beskir shieldmate	tokens
bespoke battlegarb	anthem,equipment
bespoke bō	anthem,equipment
bestial bloodline	anthem
bestial incursion	tokens
bestial menace	tokens
betor, ancestor's voice	evasive,reanimation
betor, kin to all	evasive
betrayal at the vault	removal
betrayal of flesh	removal,reanimation
betrayer's bargain	removal
betrothed of fire	mass_pump
bewilder	draw,cantrip,combat_pump
bewildering blizzard	draw,cantrip
beyond the quiet	sweeper
beza, the bounding spring	tokens
biblioplex assistant	evasive
big apple, 3 a.m.	tokens
big bertha	
big mother mouser	tokens
big score	draw,cantrip
big spender	haste
big winner	evasive
bighorner rancher	mana_dork,ramp
bilbo's deadly slice	removal
bilbo's gambit	removal
bilbo's ring	equipment
bilbo, luckwearer	
bilbo, thief in the night	
bile blight	combat_pump
bile urchin	
bile-vial boggart	
bilious skulldweller	
bill ferny, bree swindler	
billowing shriekmass	evasive
bind	counterspell,draw,cantrip
bind [ff7c12dd-1a1a-417a-b08a-d1346430858e]	counterspell,draw,cantrip
bind to secrecy	counterspell
binding grasp	anthem
binding mummy	
bioessence hydra	evasive
biogenic ooze	tokens
biolume serpent	
biomancer's familiar	
biomantic mastery	draw,cantrip
biomathematician	tokens
biomechan engineer	tokens
bionic blow	removal,combat_pump
biophagus	mana_dork,ramp
biorganic carapace	anthem,equipment
biotech specialist	
biotransference	tokens
biowaste blob	anthem
birchlore rangers	
bird maiden	evasive
birds of paradise	mana_dork,ramp,evasive
birth of the imperium	tokens
birthday escape	draw,cantrip
birthing boughs	tokens
birthing hulk	tokens
bishop of rebirth	reanimation
bishop of wings	tokens
bishop's soldier	
bismuth mindrender	evasive
bite down	removal
bite down on crime	removal,combat_pump
biting rain	mass_pump
biting remark	evasive
bitter downfall	removal
bitter ordeal	removal
bitter revelation	draw,cantrip
bitter triumph	removal
bitterblade warrior	
bitterbloom bearer	tokens,evasive
bitterblossom	tokens
bitterthorn, nissa's animus	anthem,tokens,equipment
bituminous blast	removal
bjorna, nightfall alchemist	
black bolt, inhuman king	evasive
black carriage	evasive
black cat	
black chocobo	
black dragon	evasive
black hole	removal
black knight	
black lotus	mana_dork,ramp
black mage's rod	anthem,tokens,equipment
black mana battery	mana_dork,ramp
black market tycoon	
black panther, most dangerous	mass_pump
black panther, wakandan king	
black scarab	anthem
black sun's twilight	combat_pump,reanimation
black tom cassidy	mana_dork,ramp
black tulip	mana_dork,ramp
black waltz no. 3	evasive
black widow, agile avenger	evasive
black widow, daring operative	evasive
black widow, natasha romanoff	
black widow, super spy	evasive
blackblade reforged	equipment
blackbloom rogue	evasive
blackcleave goblin	haste
blacker lotus	mana_dork,ramp
blacklance paragon	
blacksmith's skill	combat_pump
blacksnag buzzard	evasive
blade banish	removal
blade of selves	equipment
blade of shared souls	tokens,equipment
blade of the bloodchief	equipment
blade of the oni	evasive,equipment
blade of the sixth pride	
blade sliver	anthem
blade splicer	tokens
bladeback sliver	
